attempt_id,student_id,question_id,is_correct,time_taken
A2275,S29,QCTSUB5_5_5_5,True,54
A2276,S29,QCTSUB5_1_3_4,False,120
A2277,S29,QCTSUB1_2_3_3,False,126
A2278,S29,QCTSUB3_4_5_2,False,117
A2279,S29,QCTSUB3_4_1_1,False,87
A2280,S29,QCTSUB3_3_1_1,False,30
A2281,S29,QCTSUB2_3_4_1,True,111
A2282,S29,QCTSUB1_1_5_4,False,139
A2283,S29,QCTSUB4_2_2_5,True,88
A2284,S29,QCTSUB5_4_2_1,False,150
A2285,S29,QCTSUB3_1_1_5,False,135
A2286,S29,QCTSUB3_4_5_2,False,109
A2287,S29,QCTSUB5_4_1_3,False,114
A2288,S29,QCTSUB2_2_2_1,True,142
A2289,S29,QCTSUB3_5_3_2,True,71
A2290,S29,QCTSUB4_1_4_5,False,55
A2291,S29,QCTSUB5_4_3_4,False,109
A2292,S29,QCTSUB4_1_4_4,False,117
A2293,S29,QCTSUB5_3_5_2,True,139
A2294,S29,QCTSUB4_1_5_5,False,31
A2295,S29,QCTSUB2_5_5_3,True,59
A2296,S29,QCTSUB2_4_4_1,False,35
A2297,S29,QCTSUB5_4_3_2,False,30
A2298,S29,QCTSUB2_5_4_4,False,140
A2299,S29,QCTSUB1_1_5_3,False,96
A2300,S29,QCTSUB1_4_1_4,False,56
A2301,S29,QCTSUB3_2_3_3,True,95
A2302,S29,QCTSUB5_4_4_5,True,49
A2303,S29,QCTSUB2_5_5_4,False,80
A2304,S29,QCTSUB4_5_4_5,True,135
A2305,S29,QCTSUB5_4_3_4,True,115
A2306,S29,QCTSUB2_2_4_1,True,139
A2307,S29,QCTSUB1_5_4_3,False,149
A2308,S29,QCTSUB3_2_3_1,True,31
A2309,S29,QCTSUB5_4_4_5,True,45
A2310,S29,QCTSUB3_5_5_1,False,111
A2311,S29,QCTSUB2_3_5_3,False,62
A2312,S29,QCTSUB1_5_5_5,False,137
A2313,S29,QCTSUB3_3_3_2,True,40
A2314,S29,QCTSUB5_1_2_3,False,37
A2315,S29,QCTSUB1_2_1_3,True,42
A2316,S29,QCTSUB3_5_1_3,True,147
A2317,S29,QCTSUB4_1_3_2,False,70
A2318,S29,QCTSUB2_2_2_1,False,50
A2319,S29,QCTSUB1_4_2_4,False,72
A2320,S29,QCTSUB3_1_1_5,False,52
A2321,S29,QCTSUB5_2_2_2,True,141
A2322,S29,QCTSUB5_4_2_3,True,59
A2323,S29,QCTSUB3_3_2_4,False,143
A2324,S29,QCTSUB5_3_1_5,False,115
A2325,S29,QCTSUB3_5_3_1,True,131
A2326,S29,QCTSUB3_2_5_2,True,52
A2327,S29,QCTSUB1_4_4_5,True,39
A2328,S29,QCTSUB5_5_1_1,True,72
A2329,S29,QCTSUB5_5_3_1,False,115
A2330,S29,QCTSUB2_2_1_2,False,105
A2331,S29,QCTSUB3_3_4_2,True,68
A2332,S29,QCTSUB4_2_2_3,True,110
A2333,S29,QCTSUB2_1_4_2,False,126
A2334,S29,QCTSUB3_2_1_2,True,36
A2335,S29,QCTSUB4_4_1_3,False,138
A2336,S29,QCTSUB5_4_2_2,False,105
A2337,S29,QCTSUB4_2_1_1,False,63
A2338,S29,QCTSUB3_4_4_3,True,145
A2339,S29,QCTSUB4_3_1_1,True,131
A2340,S29,QCTSUB2_1_4_2,True,54
A2341,S29,QCTSUB2_3_1_4,False,126
A2342,S29,QCTSUB5_1_1_1,True,97
A2343,S29,QCTSUB4_2_4_5,True,92
A2344,S29,QCTSUB3_5_2_3,True,50
A2345,S29,QCTSUB1_1_1_1,False,86
A2346,S29,QCTSUB1_4_3_1,True,122
A2347,S29,QCTSUB4_2_1_5,False,89
A2348,S29,QCTSUB3_5_5_2,True,41
A2349,S29,QCTSUB1_5_2_1,False,139
A2350,S29,QCTSUB1_1_1_4,True,142
A2351,S29,QCTSUB2_1_2_3,True,105
A2352,S29,QCTSUB4_4_2_2,True,43
A2353,S29,QCTSUB4_2_5_4,True,135
A2354,S29,QCTSUB1_1_1_3,False,130
A2355,S29,QCTSUB1_1_5_3,True,42
A2356,S29,QCTSUB1_3_4_5,True,124
A2357,S29,QCTSUB3_3_5_1,True,103
A2358,S29,QCTSUB1_2_3_5,False,75
A2359,S29,QCTSUB5_1_5_1,False,52
A2360,S29,QCTSUB2_5_4_3,False,123
A2361,S29,QCTSUB3_4_5_2,True,91
A2362,S29,QCTSUB1_4_5_3,True,121
A2363,S29,QCTSUB2_5_4_3,False,94
A2364,S29,QCTSUB1_1_4_2,False,63
A2365,S29,QCTSUB2_1_1_2,True,130
A2366,S29,QCTSUB4_4_1_1,False,133
A2367,S29,QCTSUB3_3_1_4,True,145
A2368,S29,QCTSUB1_5_5_1,False,122
A2369,S29,QCTSUB2_1_1_1,False,44
A2370,S29,QCTSUB4_4_2_4,True,81
A2371,S29,QCTSUB4_4_1_2,True,92
A2372,S30,QCTSUB4_1_1_2,False,112
A2373,S30,QCTSUB2_1_4_3,False,56
A2374,S30,QCTSUB5_4_4_3,False,104
A2375,S30,QCTSUB5_3_4_3,False,126
A2376,S30,QCTSUB4_1_4_2,True,109
A2377,S30,QCTSUB1_4_3_2,True,135
A2378,S30,QCTSUB5_1_2_3,True,131
A2379,S30,QCTSUB4_3_2_1,False,124
A2380,S30,QCTSUB5_2_4_5,True,145
A2381,S30,QCTSUB3_1_2_1,False,36
A2382,S30,QCTSUB1_4_1_3,True,105
A2383,S30,QCTSUB4_4_1_4,True,126
A2384,S30,QCTSUB3_4_3_5,True,102
A2385,S30,QCTSUB3_4_1_2,False,111
A2386,S30,QCTSUB3_2_3_2,False,48
A2387,S30,QCTSUB3_2_2_1,True,43
A2388,S30,QCTSUB1_1_2_3,False,62
A2389,S30,QCTSUB3_1_2_3,False,125
A2390,S30,QCTSUB4_1_5_5,False,87
A2391,S30,QCTSUB5_5_4_4,True,57
A2392,S30,QCTSUB1_3_1_3,False,127
A2393,S30,QCTSUB3_2_5_3,True,71
A2394,S30,QCTSUB2_2_2_5,False,77
A2395,S30,QCTSUB1_1_4_3,False,108
A2396,S30,QCTSUB3_3_5_3,True,53
A2397,S30,QCTSUB1_1_4_4,False,114
A2398,S30,QCTSUB5_1_2_3,True,117
A2399,S30,QCTSUB4_2_1_3,True,61
A2400,S30,QCTSUB1_1_4_2,False,69
A2401,S30,QCTSUB3_2_1_3,True,30
A2402,S30,QCTSUB2_4_1_3,False,51
A2403,S30,QCTSUB2_1_1_4,False,41
A2404,S30,QCTSUB5_1_5_3,True,101
A2405,S30,QCTSUB1_2_4_2,True,70
A2406,S30,QCTSUB1_4_4_5,False,73
A2407,S30,QCTSUB4_5_3_5,True,83
A2408,S30,QCTSUB5_5_2_1,False,134
A2409,S30,QCTSUB4_2_1_5,True,124
A2410,S30,QCTSUB4_2_5_2,False,74
A2411,S30,QCTSUB3_4_3_2,False,89
A2412,S30,QCTSUB4_1_3_1,False,32
A2413,S30,QCTSUB4_4_2_2,True,94
A2414,S30,QCTSUB3_5_5_1,False,36
A2415,S30,QCTSUB2_2_2_4,False,139
A2416,S30,QCTSUB2_1_4_5,False,131
A2417,S30,QCTSUB5_3_2_2,False,113
A2418,S30,QCTSUB4_3_2_2,True,125
A2419,S30,QCTSUB2_1_4_2,False,144
A2420,S30,QCTSUB2_3_2_2,True,131
A2421,S30,QCTSUB3_4_4_3,True,85
A2422,S30,QCTSUB3_2_5_2,True,82
A2423,S30,QCTSUB2_3_3_4,False,118
A2424,S30,QCTSUB2_3_3_1,True,71
A2425,S30,QCTSUB4_4_2_4,True,120
A2426,S30,QCTSUB1_2_2_4,True,113
A2427,S30,QCTSUB5_2_3_4,True,80
A2428,S30,QCTSUB2_2_4_1,True,119
A2429,S30,QCTSUB4_5_4_4,False,44
A2430,S30,QCTSUB1_5_2_5,False,139
A2431,S30,QCTSUB2_1_4_3,False,95
A2432,S30,QCTSUB1_5_3_1,True,137
A2433,S30,QCTSUB5_5_5_4,True,141
A2434,S30,QCTSUB2_5_1_4,True,34
A2435,S30,QCTSUB4_3_2_1,False,43
A2436,S30,QCTSUB4_1_3_1,False,129
A2437,S30,QCTSUB4_5_4_1,True,145
A2438,S30,QCTSUB1_2_2_1,False,79
A2439,S30,QCTSUB1_4_1_4,True,79
A2440,S30,QCTSUB2_4_1_4,False,145
A2441,S30,QCTSUB2_4_5_5,False,140
A2442,S30,QCTSUB2_5_1_4,True,144
A2443,S30,QCTSUB2_5_4_4,True,63
A2444,S31,QCTSUB1_5_4_3,False,70
A2445,S31,QCTSUB3_5_4_5,True,30
A2446,S31,QCTSUB5_5_1_3,True,36
A2447,S31,QCTSUB1_3_5_5,True,135
A2448,S31,QCTSUB5_3_3_1,True,107
A2449,S31,QCTSUB5_2_2_5,True,81
A2450,S31,QCTSUB4_1_5_1,False,122
A2451,S31,QCTSUB1_3_4_3,True,47
A2452,S31,QCTSUB4_1_4_1,True,90
A2453,S31,QCTSUB4_4_4_1,False,75
A2454,S31,QCTSUB4_5_5_5,False,52
A2455,S31,QCTSUB5_2_5_4,False,84
A2456,S31,QCTSUB4_3_3_5,False,119
A2457,S31,QCTSUB1_2_3_1,True,30
A2458,S31,QCTSUB5_1_3_1,True,58
A2459,S31,QCTSUB2_1_5_2,True,66
A2460,S31,QCTSUB3_4_2_5,False,65
A2461,S31,QCTSUB1_5_3_4,False,44
A2462,S31,QCTSUB1_2_4_1,False,46
A2463,S31,QCTSUB4_5_1_4,False,149
A2464,S31,QCTSUB5_4_3_3,True,131
A2465,S31,QCTSUB3_4_3_5,True,120
A2466,S31,QCTSUB1_3_5_1,False,100
A2467,S31,QCTSUB5_4_4_2,False,93
A2468,S31,QCTSUB3_5_5_5,False,63
A2469,S31,QCTSUB3_4_5_2,False,129
A2470,S31,QCTSUB3_1_4_2,False,72
A2471,S31,QCTSUB1_4_3_5,True,126
A2472,S31,QCTSUB1_1_2_3,False,112
A2473,S31,QCTSUB5_3_3_2,True,43
A2474,S31,QCTSUB1_4_4_2,True,33
A2475,S31,QCTSUB4_1_3_4,False,66
A2476,S31,QCTSUB3_2_3_1,True,110
A2477,S31,QCTSUB2_3_2_5,False,126
A2478,S31,QCTSUB1_2_5_4,False,142
A2479,S31,QCTSUB1_4_1_5,True,47
A2480,S31,QCTSUB2_2_3_3,True,140
A2481,S31,QCTSUB2_3_2_5,True,96
A2482,S31,QCTSUB2_1_1_3,True,119
A2483,S31,QCTSUB2_2_1_5,True,143
A2484,S31,QCTSUB5_3_4_5,True,147
A2485,S31,QCTSUB3_2_3_5,True,142
A2486,S31,QCTSUB2_1_2_3,True,111
A2487,S31,QCTSUB4_3_3_4,False,72
A2488,S31,QCTSUB4_4_1_2,True,51
A2489,S31,QCTSUB4_1_1_4,False,36
A2490,S31,QCTSUB1_2_5_5,False,91
A2491,S31,QCTSUB1_2_3_3,True,40
A2492,S31,QCTSUB2_2_4_1,True,93
A2493,S31,QCTSUB4_1_1_5,False,50
A2494,S31,QCTSUB1_5_3_3,True,32
A2495,S31,QCTSUB4_4_1_3,True,90
A2496,S31,QCTSUB4_2_1_5,False,97
A2497,S31,QCTSUB4_2_1_3,False,79
A2498,S31,QCTSUB2_5_4_3,False,109
A2499,S31,QCTSUB4_2_5_5,False,66
A2500,S31,QCTSUB1_1_2_3,False,82
A2501,S31,QCTSUB3_3_5_2,True,77
A2502,S31,QCTSUB5_1_2_5,True,132
A2503,S31,QCTSUB4_4_2_5,True,41
A2504,S31,QCTSUB4_2_3_5,True,131
A2505,S31,QCTSUB3_4_1_1,False,123
A2506,S31,QCTSUB1_2_1_3,False,112
A2507,S31,QCTSUB3_1_5_1,True,136
A2508,S31,QCTSUB1_4_2_3,True,149
A2509,S31,QCTSUB4_2_1_5,False,55
A2510,S31,QCTSUB1_2_1_2,False,145
A2511,S31,QCTSUB5_2_3_4,True,138
A2512,S31,QCTSUB5_5_3_2,True,79
A2513,S31,QCTSUB4_3_2_5,False,142
A2514,S31,QCTSUB4_3_2_2,True,113
A2515,S31,QCTSUB1_4_3_4,True,145
A2516,S31,QCTSUB2_5_2_3,False,77
A2517,S31,QCTSUB1_1_5_2,False,132
A2518,S31,QCTSUB3_5_2_1,True,82
A2519,S31,QCTSUB2_5_4_5,True,97
A2520,S31,QCTSUB3_3_3_4,False,31
A2521,S31,QCTSUB4_4_4_1,True,145
A2522,S31,QCTSUB3_4_1_1,False,129
A2523,S31,QCTSUB3_5_2_4,True,101
A2524,S31,QCTSUB1_4_1_3,False,49
A2525,S31,QCTSUB2_3_1_5,True,97
A2526,S31,QCTSUB4_1_4_5,False,147
A2527,S31,QCTSUB4_5_4_3,True,65
A2528,S31,QCTSUB5_4_2_3,True,111
A2529,S31,QCTSUB3_4_2_5,True,77
A2530,S31,QCTSUB3_3_2_2,True,44
A2531,S31,QCTSUB4_5_3_3,True,80
A2532,S31,QCTSUB5_5_4_5,False,47
A2533,S31,QCTSUB1_3_4_4,True,137
A2534,S31,QCTSUB1_2_1_3,False,41
A2535,S31,QCTSUB4_4_5_3,False,90
A2536,S31,QCTSUB4_1_3_1,True,40
A2537,S31,QCTSUB2_2_5_4,True,124
A2538,S31,QCTSUB2_4_3_4,False,42
A2539,S31,QCTSUB1_1_2_3,False,70
A2540,S31,QCTSUB4_3_4_1,True,131
A2541,S31,QCTSUB2_1_4_4,False,132
A2542,S32,QCTSUB3_4_5_2,True,81
A2543,S32,QCTSUB4_2_2_1,True,142
A2544,S32,QCTSUB1_5_5_4,True,60
A2545,S32,QCTSUB2_3_1_1,False,32
A2546,S32,QCTSUB2_4_1_4,True,124
A2547,S32,QCTSUB4_5_5_3,False,91
A2548,S32,QCTSUB4_1_2_4,False,139
A2549,S32,QCTSUB1_4_5_1,True,124
A2550,S32,QCTSUB3_1_5_4,True,58
A2551,S32,QCTSUB2_4_3_5,True,59
A2552,S32,QCTSUB4_3_2_3,True,68
A2553,S32,QCTSUB4_1_2_1,False,143
A2554,S32,QCTSUB2_3_5_5,True,69
A2555,S32,QCTSUB5_3_2_4,True,44
A2556,S32,QCTSUB4_1_1_2,False,95
A2557,S32,QCTSUB2_4_3_2,False,69
A2558,S32,QCTSUB4_4_3_4,True,80
A2559,S32,QCTSUB3_4_1_2,True,131
A2560,S32,QCTSUB5_3_3_5,True,33
A2561,S32,QCTSUB5_5_1_3,True,104
A2562,S32,QCTSUB4_5_5_1,True,115
A2563,S32,QCTSUB2_2_5_1,False,46
A2564,S32,QCTSUB3_3_2_2,False,98
A2565,S32,QCTSUB4_2_4_2,True,103
A2566,S32,QCTSUB3_2_4_1,False,37
A2567,S32,QCTSUB2_5_2_1,True,30
A2568,S32,QCTSUB4_4_3_2,False,84
A2569,S32,QCTSUB1_1_1_5,True,38
A2570,S32,QCTSUB4_1_2_1,False,75
A2571,S32,QCTSUB1_2_4_1,True,99
A2572,S32,QCTSUB1_5_2_2,False,95
A2573,S32,QCTSUB4_3_5_4,False,112
A2574,S32,QCTSUB4_3_2_1,False,138
A2575,S32,QCTSUB3_5_1_1,True,63
A2576,S32,QCTSUB4_5_4_3,False,150
A2577,S32,QCTSUB3_2_5_5,True,123
A2578,S32,QCTSUB1_4_5_5,False,110
A2579,S32,QCTSUB3_1_2_5,True,91
A2580,S32,QCTSUB4_1_4_1,False,110
A2581,S32,QCTSUB4_3_2_5,True,147
A2582,S32,QCTSUB4_4_1_4,True,143
A2583,S32,QCTSUB4_1_1_4,False,94
A2584,S32,QCTSUB4_3_5_2,True,93
A2585,S32,QCTSUB5_2_2_4,False,85
A2586,S32,QCTSUB5_1_3_4,True,30
A2587,S32,QCTSUB2_2_3_3,True,122
A2588,S32,QCTSUB5_4_4_5,True,48
A2589,S32,QCTSUB2_2_1_5,False,88
A2590,S32,QCTSUB3_2_3_5,False,54
A2591,S32,QCTSUB2_5_5_2,True,88
A2592,S32,QCTSUB4_4_3_3,False,122
A2593,S32,QCTSUB4_3_5_5,True,89
A2594,S32,QCTSUB2_2_1_4,False,76
A2595,S32,QCTSUB5_3_3_3,False,103
A2596,S32,QCTSUB2_1_1_5,False,67
A2597,S32,QCTSUB4_5_1_2,False,32
A2598,S32,QCTSUB2_3_4_5,True,87
A2599,S32,QCTSUB2_5_4_5,False,63
A2600,S32,QCTSUB5_3_5_4,True,47
A2601,S32,QCTSUB5_5_3_4,False,37
A2602,S32,QCTSUB4_2_4_1,False,46
A2603,S33,QCTSUB4_4_5_5,True,108
A2604,S33,QCTSUB4_3_2_3,True,63
A2605,S33,QCTSUB2_2_5_2,False,100
A2606,S33,QCTSUB4_3_4_4,False,86
A2607,S33,QCTSUB5_4_3_2,True,49
A2608,S33,QCTSUB4_4_3_1,False,48
A2609,S33,QCTSUB5_4_3_2,True,108
A2610,S33,QCTSUB5_4_2_1,False,68
A2611,S33,QCTSUB3_5_2_2,False,121
A2612,S33,QCTSUB2_2_5_2,False,61
A2613,S33,QCTSUB2_5_3_3,False,55
A2614,S33,QCTSUB3_4_2_5,True,114
A2615,S33,QCTSUB3_1_1_3,False,47
A2616,S33,QCTSUB4_1_4_3,True,76
A2617,S33,QCTSUB4_5_3_3,True,84
A2618,S33,QCTSUB1_2_5_1,True,43
A2619,S33,QCTSUB1_2_3_4,True,64
A2620,S33,QCTSUB5_2_2_5,True,131
A2621,S33,QCTSUB4_3_3_2,False,148
A2622,S33,QCTSUB1_1_5_5,True,86
A2623,S33,QCTSUB3_2_5_4,True,120
A2624,S33,QCTSUB3_3_4_3,True,132
A2625,S33,QCTSUB3_3_4_1,False,83
A2626,S33,QCTSUB4_2_3_5,False,97
A2627,S33,QCTSUB3_2_1_1,False,147
A2628,S33,QCTSUB2_2_3_2,True,138
A2629,S33,QCTSUB3_4_1_2,False,47
A2630,S33,QCTSUB2_5_4_2,False,144
A2631,S33,QCTSUB3_4_5_3,False,127
A2632,S33,QCTSUB3_5_3_5,True,132
A2633,S33,QCTSUB1_4_3_5,True,61
A2634,S33,QCTSUB3_3_4_3,True,128
A2635,S33,QCTSUB5_5_2_5,True,126
A2636,S33,QCTSUB4_3_2_3,False,97
A2637,S33,QCTSUB3_1_1_3,False,42
A2638,S33,QCTSUB4_2_4_2,True,93
A2639,S33,QCTSUB5_4_3_5,False,99
A2640,S33,QCTSUB5_3_4_4,True,36
A2641,S33,QCTSUB4_1_2_5,False,119
A2642,S33,QCTSUB5_1_3_1,False,97
A2643,S33,QCTSUB3_3_5_1,True,83
A2644,S33,QCTSUB2_1_3_1,False,145
A2645,S33,QCTSUB3_3_3_3,False,95
A2646,S33,QCTSUB3_5_2_4,True,100
A2647,S33,QCTSUB5_5_2_1,True,71
A2648,S33,QCTSUB3_1_3_1,False,46
A2649,S33,QCTSUB2_2_1_5,False,136
A2650,S33,QCTSUB2_2_2_1,False,122
A2651,S33,QCTSUB5_3_4_3,False,136
A2652,S33,QCTSUB3_4_1_5,True,37
A2653,S33,QCTSUB3_1_4_2,False,132
A2654,S33,QCTSUB2_1_1_1,False,96
A2655,S33,QCTSUB5_1_1_5,False,52
A2656,S33,QCTSUB1_4_4_3,False,53
A2657,S33,QCTSUB2_5_4_5,True,105
A2658,S33,QCTSUB1_4_5_5,False,130
A2659,S33,QCTSUB4_5_1_3,False,88
A2660,S33,QCTSUB2_2_5_5,False,67
A2661,S33,QCTSUB5_4_2_2,False,118
A2662,S33,QCTSUB4_4_4_5,False,87
A2663,S33,QCTSUB3_2_3_5,True,141
A2664,S33,QCTSUB2_1_4_4,True,119
A2665,S33,QCTSUB2_2_2_5,False,147
A2666,S33,QCTSUB4_3_5_4,True,47
A2667,S33,QCTSUB5_2_2_2,True,96
A2668,S33,QCTSUB2_3_4_3,True,67
A2669,S33,QCTSUB4_2_2_2,False,79
A2670,S33,QCTSUB3_5_4_3,False,150
A2671,S33,QCTSUB4_5_5_5,True,147
A2672,S33,QCTSUB1_3_2_1,True,103
A2673,S33,QCTSUB3_2_5_5,True,104
A2674,S33,QCTSUB4_3_1_1,False,84
A2675,S33,QCTSUB3_1_4_3,True,51
A2676,S33,QCTSUB3_2_4_3,True,109
A2677,S33,QCTSUB3_4_1_3,False,83
A2678,S33,QCTSUB2_3_2_1,False,83
A2679,S33,QCTSUB1_3_3_2,True,82
A2680,S33,QCTSUB5_1_3_4,True,37
A2681,S33,QCTSUB2_4_4_5,True,120
A2682,S33,QCTSUB1_5_4_4,True,90
A2683,S33,QCTSUB4_3_3_2,True,86
A2684,S33,QCTSUB3_3_5_1,False,72
A2685,S33,QCTSUB1_1_4_2,False,53
A2686,S33,QCTSUB1_5_5_2,False,147
A2687,S33,QCTSUB5_2_5_4,True,76
A2688,S33,QCTSUB4_4_1_3,True,82
A2689,S33,QCTSUB3_1_2_1,False,146
A2690,S33,QCTSUB3_1_1_1,False,69
A2691,S33,QCTSUB3_3_1_5,False,118
A2692,S33,QCTSUB3_2_3_2,False,135
A2693,S33,QCTSUB4_4_2_5,False,34
A2694,S33,QCTSUB4_5_1_5,True,46
A2695,S33,QCTSUB1_1_1_5,False,116
A2696,S33,QCTSUB5_1_4_5,False,83
A2697,S33,QCTSUB1_4_1_4,True,62
A2698,S33,QCTSUB2_3_1_4,True,87
A2699,S33,QCTSUB3_5_1_3,False,104
A2700,S33,QCTSUB4_1_2_3,True,105
A2701,S33,QCTSUB5_5_4_5,True,99
A2702,S33,QCTSUB1_3_3_4,True,30
A2703,S33,QCTSUB2_5_3_5,False,33
A2704,S34,QCTSUB5_4_2_3,False,134
A2705,S34,QCTSUB3_1_5_5,False,57
A2706,S34,QCTSUB3_3_4_3,False,147
A2707,S34,QCTSUB5_2_2_5,False,123
A2708,S34,QCTSUB4_3_3_4,True,37
A2709,S34,QCTSUB3_2_2_4,False,99
A2710,S34,QCTSUB5_1_2_4,False,142
A2711,S34,QCTSUB2_2_1_4,True,108
A2712,S34,QCTSUB3_4_3_5,True,103
A2713,S34,QCTSUB1_2_2_2,False,97
A2714,S34,QCTSUB3_3_1_5,True,42
A2715,S34,QCTSUB3_4_3_3,True,73
A2716,S34,QCTSUB3_4_3_1,True,73
A2717,S34,QCTSUB3_3_5_3,True,32
A2718,S34,QCTSUB1_3_2_5,True,105
A2719,S34,QCTSUB5_3_1_1,False,87
A2720,S34,QCTSUB5_5_4_3,True,143
A2721,S34,QCTSUB4_4_2_5,True,56
A2722,S34,QCTSUB5_5_5_2,True,105
A2723,S34,QCTSUB4_1_5_5,True,94
A2724,S34,QCTSUB5_4_5_5,False,140
A2725,S34,QCTSUB4_3_3_4,True,40
A2726,S34,QCTSUB4_3_3_3,False,136
A2727,S34,QCTSUB4_4_2_2,True,35
A2728,S34,QCTSUB3_3_1_2,False,38
A2729,S34,QCTSUB1_3_3_1,False,83
A2730,S34,QCTSUB2_5_3_4,False,96
A2731,S34,QCTSUB4_3_1_3,True,33
A2732,S34,QCTSUB2_2_3_5,False,136
A2733,S34,QCTSUB3_1_4_2,True,43
A2734,S34,QCTSUB4_5_4_2,True,77
A2735,S34,QCTSUB4_4_5_3,False,54
A2736,S34,QCTSUB1_1_1_4,False,149
A2737,S34,QCTSUB5_5_4_4,False,47
A2738,S34,QCTSUB4_1_3_5,False,76
A2739,S34,QCTSUB2_3_5_3,False,77
A2740,S34,QCTSUB3_1_1_5,True,91
A2741,S34,QCTSUB1_2_2_3,False,122
A2742,S34,QCTSUB3_5_2_5,True,112
A2743,S34,QCTSUB5_1_2_4,False,32
A2744,S34,QCTSUB4_2_5_5,True,86
A2745,S34,QCTSUB2_4_2_4,True,144
A2746,S34,QCTSUB1_2_5_4,False,34
A2747,S34,QCTSUB4_5_5_4,False,43
A2748,S34,QCTSUB2_4_1_4,False,55
A2749,S34,QCTSUB5_5_1_4,True,98
A2750,S34,QCTSUB3_3_4_5,False,47
A2751,S34,QCTSUB4_4_5_1,False,84
A2752,S34,QCTSUB3_2_1_2,False,83
A2753,S34,QCTSUB2_5_3_2,False,130
A2754,S34,QCTSUB3_5_4_1,True,62
A2755,S34,QCTSUB1_1_1_5,False,39
A2756,S34,QCTSUB3_2_4_5,False,101
A2757,S34,QCTSUB3_1_3_5,True,131
A2758,S34,QCTSUB5_4_2_1,True,118
A2759,S34,QCTSUB1_2_4_1,True,92
A2760,S34,QCTSUB5_4_1_2,False,130
A2761,S34,QCTSUB2_5_1_1,True,108
A2762,S34,QCTSUB1_5_5_4,True,119
A2763,S34,QCTSUB4_4_3_3,False,35
A2764,S34,QCTSUB5_4_4_1,True,130
A2765,S34,QCTSUB2_3_1_2,True,83
A2766,S34,QCTSUB1_5_5_3,False,109
A2767,S34,QCTSUB2_3_4_3,False,78
A2768,S34,QCTSUB4_3_3_1,False,150
A2769,S34,QCTSUB2_1_3_2,False,53
A2770,S34,QCTSUB2_2_1_2,False,40
A2771,S34,QCTSUB3_3_1_1,True,101
A2772,S34,QCTSUB1_3_2_3,False,127
A2773,S34,QCTSUB5_4_4_2,False,40
A2774,S34,QCTSUB3_5_5_5,True,143
A2775,S34,QCTSUB1_3_3_4,False,65
A2776,S34,QCTSUB5_2_1_2,True,53
A2777,S34,QCTSUB3_1_2_4,False,147
A2778,S34,QCTSUB2_4_4_5,True,51
A2779,S34,QCTSUB4_4_4_5,True,110
A2780,S34,QCTSUB1_4_3_2,False,84
A2781,S34,QCTSUB1_1_5_3,False,53
A2782,S34,QCTSUB5_5_4_1,True,61
A2783,S34,QCTSUB1_2_2_2,True,60
A2784,S35,QCTSUB5_1_1_5,True,47
A2785,S35,QCTSUB3_2_1_3,False,129
A2786,S35,QCTSUB2_4_4_5,False,73
A2787,S35,QCTSUB3_1_4_2,True,61
A2788,S35,QCTSUB4_1_1_1,False,135
A2789,S35,QCTSUB4_1_2_5,False,39
A2790,S35,QCTSUB5_1_2_4,False,115
A2791,S35,QCTSUB2_1_5_1,False,110
A2792,S35,QCTSUB5_1_2_5,False,115
A2793,S35,QCTSUB1_3_4_3,True,34
A2794,S35,QCTSUB4_1_2_4,False,70
A2795,S35,QCTSUB1_3_2_1,False,101
A2796,S35,QCTSUB4_1_2_2,False,99
A2797,S35,QCTSUB4_5_5_5,False,144
A2798,S35,QCTSUB4_3_4_2,True,134
A2799,S35,QCTSUB2_2_1_2,False,107
A2800,S35,QCTSUB2_3_3_3,True,64
A2801,S35,QCTSUB1_2_5_3,False,77
A2802,S35,QCTSUB2_2_3_2,True,67
A2803,S35,QCTSUB1_4_5_5,False,103
A2804,S35,QCTSUB1_4_2_1,True,58
A2805,S35,QCTSUB1_4_4_1,False,93
A2806,S35,QCTSUB2_3_5_5,False,106
A2807,S35,QCTSUB5_2_3_2,False,108
A2808,S35,QCTSUB1_5_4_4,False,109
A2809,S35,QCTSUB2_2_5_5,False,85
A2810,S35,QCTSUB4_4_2_3,True,130
A2811,S35,QCTSUB5_3_3_5,False,140
A2812,S35,QCTSUB2_3_4_5,False,36
A2813,S35,QCTSUB4_3_3_2,True,150
A2814,S35,QCTSUB2_3_1_2,True,96
A2815,S35,QCTSUB1_3_1_2,True,108
A2816,S35,QCTSUB2_3_3_2,True,71
A2817,S35,QCTSUB4_2_5_4,False,94
A2818,S35,QCTSUB2_1_4_4,False,63
A2819,S35,QCTSUB1_1_1_1,True,142
A2820,S35,QCTSUB4_3_5_1,False,145
A2821,S35,QCTSUB1_2_3_1,True,142
A2822,S35,QCTSUB5_4_5_5,False,93
A2823,S35,QCTSUB5_4_5_2,False,140
A2824,S35,QCTSUB2_5_5_2,False,139
A2825,S35,QCTSUB4_1_3_1,False,91
A2826,S35,QCTSUB2_4_2_4,True,49
A2827,S35,QCTSUB5_5_5_1,True,111
A2828,S35,QCTSUB4_4_1_2,False,68
A2829,S35,QCTSUB3_5_2_1,True,31
A2830,S35,QCTSUB4_4_3_2,True,67
A2831,S35,QCTSUB2_1_2_1,False,32
A2832,S35,QCTSUB2_3_3_5,False,135
A2833,S35,QCTSUB4_2_3_4,False,108
